drier, 679179, 5, 1.199612
crumb, 673404, 3, 0.719127
pinky, 672775, 6, 1.438114
grate, 672155, 5, 1.198314
fiend, 670385, 5, 1.197985
pique, 664313, 3, 0.718111
swore, 663914, 5, 1.196777
fishy, 658490, 2, 0.478303
filmy, 657205, 6, 1.434618
timid, 657204, 3, 0.717309
leaky, 650957, 7, 1.672062
molar, 650262, 2, 0.477679
gulch, 647573, 4, 0.954948
bribe, 646492, 5, 1.193478
aorta, 641057, 3, 0.715461
delve, 640909, 3, 0.715443
crimp, 640746, 4, 0.953899
clout, 639706, 3, 0.715304
fella, 639391, 5, 1.192113
glyph, 632257, 5, 1.190729
plumb, 631703, 3, 0.714373
unify, 631185, 4, 0.952416
briar, 630788, 4, 0.952354
junta, 629394, 3, 0.714103
grout, 628986, 4, 0.952073
taker, 625940, 2, 0.475798
scorn, 622924, 5, 1.188901
whirl, 622629, 4, 0.951074
tibia, 620778, 3, 0.713086
pesky, 619402, 6, 1.425846
knack, 616898, 5, 1.187709
rivet, 616847, 4, 0.950159
grunt, 616546, 3, 0.712583
rabid, 612676, 4, 0.949494
cumin, 612220, 3, 0.712066
payee, 611882, 4, 0.949367
hippy, 608617, 2, 0.474422
roost, 608008, 4, 0.948746
evade, 605626, 4, 0.948363
shunt, 604152, 4, 0.948125
tawny, 602308, 3, 0.710870
mucus, 600467, 2, 0.473764
aptly, 598371, 4, 0.947187
liege, 598284, 5, 1.183967
sheik, 596893, 3, 0.710210
piety, 595389, 3, 0.710026
froze, 594804, 6, 1.419908
tacit, 594255, 5, 1.183144
whisk, 591308, 4, 0.946032
unmet, 590631, 3, 0.709441
mauve, 589931, 3, 0.709354
spore, 589081, 5, 1.182082
crept, 588735, 4, 0.945609
bugle, 583867, 4, 0.944803
radii, 575939, 4, 0.943480
roomy, 574188, 5, 1.178982
lasso, 573529, 3, 0.707306
bevel, 571985, 4, 0.942815
dodgy, 571643, 5, 1.178446
brawl, 567755, 3, 0.706574
tubal, 566730, 2, 0.470962
chore, 565322, 5, 1.177106
octal, 557500, 3, 0.705259
gauze, 556178, 5, 1.175147
amuse, 554922, 3, 0.704926
fixer, 554896, 5, 1.174870
idiom, 554390, 4, 0.939809
trawl, 553588, 2, 0.469835
gamut, 553397, 2, 0.469818
filet, 550472, 4, 0.939129
lorry, 549887, 3, 0.704271
saute, 546457, 4, 0.938429
revel, 546018, 4, 0.938352
madly, 545418, 4, 0.938247
gripe, 545043, 5, 1.172726
lowly, 543486, 3, 0.703431
scant, 543285, 5, 1.172340
flier, 542812, 6, 1.406684
amity, 540428, 3, 0.703027
drool, 539170, 5, 1.171434
zonal, 536783, 5, 1.170905
freer, 534734, 6, 1.404540
murky, 532036, 5, 1.169848
cabal, 531622, 4, 0.935805
cynic, 525906, 4, 0.934778
pesto, 521625, 4, 0.934003
bough, 520067, 3, 0.700290
sloth, 519428, 3, 0.700203
tacky, 519106, 3, 0.700159
chasm, 517410, 4, 0.933235
masse, 515818, 5, 1.166180
decoy, 514956, 5, 1.165982
grime, 514156, 5, 1.165799
rigor, 513599, 5, 1.165671
gusto, 512932, 3, 0.699310
dwelt, 512083, 4, 0.932258
hilly, 511265, 2, 0.466053
prawn, 510828, 4, 0.932026
rowdy, 510507, 3, 0.698975
torus, 509986, 2, 0.465935
chock, 508651, 4, 0.931623
curio, 506765, 4, 0.931273
voila, 506278, 2, 0.465592
savor, 506115, 5, 1.163941
tabby, 504455, 3, 0.698133
gourd, 502106, 4, 0.930405
foray, 499808, 4, 0.929974
filly, 499537, 5, 1.162404
aloft, 497342, 3, 0.697132
slurp, 495920, 4, 0.929241
bathe, 494252, 3, 0.696694
girth, 492919, 3, 0.696504
brunt, 489270, 3, 0.695983
ember, 488846, 4, 0.927896
islet, 488105, 4, 0.927754
caper, 485193, 4, 0.927195
quack, 484886, 5, 1.158920
drape, 484861, 5, 1.158914
giddy, 483433, 4, 0.926856
broil, 479526, 5, 1.157625
cacti, 478989, 5, 1.157495
jiffy, 475865, 6, 1.388080
saucy, 474568, 4, 0.925133
askew, 473664, 4, 0.924956
groan, 473578, 3, 0.693704
abate, 470646, 2, 0.462181
mossy, 470059, 4, 0.924247
hater, 467834, 2, 0.461904
expel, 467751, 4, 0.923791
swoop, 467481, 4, 0.923737
gumbo, 467464, 4, 0.923734
adorn, 464591, 4, 0.923163
larva, 462298, 4, 0.922705
growl, 461820, 5, 1.153262
brash, 461753, 5, 1.153245
chard, 459373, 4, 0.922119
sully, 458846, 5, 1.152516
inept, 458533, 4, 0.921950
thump, 456603, 4, 0.921561
salvo, 454555, 2, 0.460573
fleck, 454043, 5, 1.151304
alibi, 448710, 3, 0.689967
credo, 446499, 4, 0.919502
femur, 446209, 3, 0.689582
bushy, 445882, 6, 1.379063
golem, 444797, 4, 0.919152
affix, 444121, 3, 0.689259
quirk, 444069, 5, 1.148752
flaky, 442666, 6, 1.378067
repel, 439316, 4, 0.918016
puree, 438733, 6, 1.376842
swath, 438339, 3, 0.688359
harem, 435962, 4, 0.917315
fussy, 435961, 4, 0.917315
shoal, 435185, 3, 0.687864
heady, 434375, 5, 1.146228
hoard, 433375, 4, 0.916772
spelt, 431427, 5, 1.145451
nerdy, 431324, 6, 1.374509
knelt, 429464, 4, 0.915945
cinch, 427247, 5, 1.144342
scrum, 425870, 2, 0.457590
snipe, 425778, 6, 1.372741
salve, 423303, 5, 1.143289
friar, 422181, 5, 1.142987
pygmy, 421975, 5, 1.142932
pansy, 420775, 3, 0.685565
dingo, 420174, 5, 1.142447
baggy, 419677, 5, 1.142313
heist, 419629, 4, 0.913840
wield, 419233, 4, 0.913754
adage, 419158, 3, 0.685303
budge, 418361, 4, 0.913566
kneel, 417602, 5, 1.141751
batty, 416010, 4, 0.913055
twine, 415457, 5, 1.141168
agape, 414471, 3, 0.684540
bilge, 412304, 3, 0.684184
scour, 411478, 4, 0.912065
leapt, 411241, 4, 0.912013
taffy, 411033, 3, 0.683975
boney, 409772, 4, 0.911690
bitty, 409188, 3, 0.683671
flack, 408860, 4, 0.911489
crass, 408565, 7, 1.594991
rumba, 404980, 3, 0.682972
spunk, 404915, 5, 1.138269
stung, 404657, 6, 1.365836
smirk, 403780, 4, 0.910362
cramp, 402123, 4, 0.909992
fugue, 400733, 4, 0.909681
penne, 400010, 6, 1.364278
bleep, 397961, 4, 0.909058
igloo, 397625, 4, 0.908982
allot, 396325, 3, 0.681516
meaty, 395095, 4, 0.908410
egret, 394773, 3, 0.681253
piney, 394672, 6, 1.362471
felon, 392714, 5, 1.134836
spasm, 391339, 5, 1.134444
dusky, 390563, 4, 0.907377
slush, 389608, 5, 1.133948
vouch, 388963, 7, 1.587268
gipsy, 387772, 6, 1.360105
ruddy, 387590, 5, 1.133369
fjord, 387543, 5, 1.133355
dirge, 384505, 5, 1.132478
edict, 382916, 4, 0.905613
shrew, 382770, 3, 0.679184
mirth, 381439, 4, 0.905269
booby, 379438, 5, 1.131002
conch, 379190, 5, 1.130929
corny, 378659, 4, 0.904619
noose, 378201, 4, 0.904511
recur, 378119, 4, 0.904492
taint, 375008, 6, 1.355638
crier, 374599, 5, 1.129578
beset, 373969, 3, 0.677635
ramen, 373754, 5, 1.129327
ladle, 372653, 6, 1.354801
surly, 372213, 4, 0.903096
cleat, 371970, 4, 0.903038
beefy, 366863, 5, 1.127270
spiny, 366114, 6, 1.352453
clung, 365864, 5, 1.126969
graze, 364990, 6, 1.352046
afoot, 364417, 4, 0.901225
woken, 364304, 5, 1.126498
hotly, 364264, 4, 0.901188
stave, 363443, 7, 1.576731
crick, 362258, 4, 0.900702
stoop, 360440, 6, 1.350388
curvy, 360365, 5, 1.125300
tithe, 359291, 3, 0.674983
idler, 358013, 4, 0.899665
gleam, 356949, 4, 0.899403
tamer, 355602, 2, 0.449536
trice, 354532, 4, 0.898807
nadir, 353146, 4, 0.898463
gavel, 352668, 4, 0.898345
splat, 350981, 3, 0.673443
vying, 348440, 4, 0.897289
pooch, 348386, 3, 0.672957
ensue, 347067, 3, 0.672708
slimy, 346686, 4, 0.896848
clump, 345355, 3, 0.672384
tilde, 344748, 4, 0.896359
prowl, 343421, 5, 1.120028
dimly, 342692, 6, 1.343756
hymen, 341598, 2, 0.447779
forgo, 340426, 4, 0.895260
poise, 339263, 5, 1.118702
duchy, 339003, 4, 0.894895
etude, 338721, 3, 0.671117
gaunt, 338487, 4, 0.894763
suave, 336960, 5, 1.117963
tulle, 336799, 4, 0.894328
gooey, 335656, 3, 0.670525
tangy, 333638, 3, 0.670133
artsy, 333481, 3, 0.670102
whoop, 331753, 3, 0.669765
cacao, 331714, 3, 0.669757
soggy, 331525, 6, 1.339440
beret, 330199, 4, 0.892613
golly, 329846, 6, 1.338781
crump, 328553, 4, 0.892181
mince, 328039, 4, 0.892046
hunch, 327195, 5, 1.114779
spurt, 325911, 4, 0.891484
umbra, 321800, 3, 0.667792
amply, 321480, 4, 0.890304
inane, 319343, 3, 0.667298
spook, 318653, 6, 1.334317
olden, 318215, 3, 0.667070
reedy, 316918, 6, 1.333614
wreak, 316442, 5, 1.111184
bloat, 315923, 2, 0.444403
midge, 308737, 5, 1.108546
sleet, 305148, 5, 1.107300
soapy, 303519, 4, 0.885384
tardy, 303140, 3, 0.663958
smelt, 301053, 5, 1.105863
yearn, 300957, 5, 1.105829
erupt, 300083, 4, 0.884416
lumpy, 296904, 4, 0.883512
heave, 296454, 6, 1.325076
rarer, 296244, 6, 1.324986
coven, 295821, 4, 0.883203
elegy, 295636, 3, 0.662362
sloop, 295505, 5, 1.103890
taunt, 295148, 5, 1.103763
aphid, 295138, 4, 0.883007
myrrh, 294893, 4, 0.882937
chaff, 294863, 5, 1.103660
showy, 294798, 4, 0.882910
emcee, 294621, 5, 1.103573
spied, 294373, 4, 0.882787
aloof, 294291, 3, 0.662073
snore, 294125, 4, 0.882716
quell, 292803, 4, 0.882335
posit, 292597, 3, 0.661707
downy, 288639, 4, 0.881126
lemur, 287912, 3, 0.660685
terse, 287692, 3, 0.660637
utile, 287546, 4, 0.880807
trite, 287494, 5, 1.100989
shard, 287428, 5, 1.100965
dowel, 285802, 3, 0.660221
seedy, 284954, 5, 1.100056
quoth, 282770, 3, 0.659548
ditty, 281979, 7, 1.538535
skiff, 281833, 5, 1.098899
gummy, 281705, 4, 0.879081
rebar, 281535, 5, 1.098788
hunky, 279599, 6, 1.317678
tipsy, 279464, 4, 0.878412
cress, 279364, 4, 0.878382
ficus, 278867, 2, 0.439116
froth, 278469, 4, 0.878113
smote, 276278, 3, 0.658089
axion, 276049, 4, 0.877383
mushy, 275321, 3, 0.657872
dowry, 275011, 4, 0.877068
snuck, 274495, 4, 0.876911
awash, 274221, 5, 1.096035
aback, 272920, 3, 0.657323
scaly, 272847, 3, 0.657306
glint, 272373, 4, 0.876264
stoic, 272080, 4, 0.876174
amiss, 271389, 4, 0.875962
livid, 270785, 5, 1.094721
smite, 270393, 5, 1.094570
chump, 270215, 5, 1.094501
hyena, 268889, 5, 1.093990
pleat, 266830, 5, 1.093191
swash, 265955, 5, 1.092850
clank, 265523, 4, 0.874145
blimp, 263458, 5, 1.091873
loopy, 263368, 4, 0.873470
macaw, 261749, 4, 0.872959
plier, 260940, 7, 1.527231
banal, 260129, 6, 1.308669
guava, 259541, 4, 0.872259
wimpy, 258895, 5, 1.090066
snout, 258314, 6, 1.307802
bigot, 258267, 3, 0.653889
wooly, 256170, 5, 1.088975
irate, 256072, 6, 1.306723
pushy, 255990, 4, 0.871122
dingy, 255349, 4, 0.870916
truer, 254461, 6, 1.305944
slung, 253265, 5, 1.087802
burly, 250632, 4, 0.869383
mange, 250483, 6, 1.304002
gaudy, 248813, 4, 0.868786
swoon, 248694, 5, 1.085933
kebab, 248067, 3, 0.651405
ghoul, 247064, 3, 0.651156
clack, 246726, 5, 1.085120
whiff, 246582, 5, 1.085060
caulk, 245944, 4, 0.867836
tuber, 243798, 3, 0.650340
plied, 243191, 5, 1.083646
twang, 243118, 2, 0.433446
ombre, 243069, 4, 0.866876
gouge, 240551, 5, 1.082534
chirp, 240510, 5, 1.082517
halve, 240290, 6, 1.298908
rower, 239796, 5, 1.082214
aunty, 239524, 3, 0.649259
snide, 238032, 5, 1.081463
gruff, 237505, 4, 0.864991
buxom, 237464, 3, 0.648733
musty, 237343, 5, 1.081169
knead, 235592, 5, 1.080418
rebut, 235254, 3, 0.648163
segue, 234120, 2, 0.431913
twirl, 234072, 4, 0.863810
ingot, 234052, 3, 0.647852
guppy, 233792, 6, 1.295569
glean, 232952, 4, 0.863421
pasty, 231237, 6, 1.294235
crone, 229759, 4, 0.862306
rebus, 227042, 3, 0.646010
foamy, 226531, 5, 1.076456
lurid, 226354, 4, 0.861102
whiny, 225341, 6, 1.291111
miser, 222219, 7, 1.504335
tepid, 220695, 3, 0.644301
smock, 220361, 3, 0.644210
sooty, 220245, 4, 0.858905
covet, 219812, 5, 1.073434
minty, 218953, 6, 1.287651
waver, 217064, 7, 1.501047
conic, 216832, 6, 1.286483
sappy, 216405, 4, 0.857498
elude, 215496, 4, 0.857162
tripe, 215448, 6, 1.285717
spilt, 214786, 4, 0.856899
shyly, 213165, 4, 0.856296
scone, 213031, 4, 0.856246
throb, 212889, 2, 0.428096
evict, 211591, 5, 1.069632
neigh, 211412, 3, 0.641729
balmy, 210906, 4, 0.855448
zesty, 210124, 4, 0.855153
canny, 209480, 6, 1.282364
krill, 208654, 5, 1.068245
moldy, 208515, 4, 0.854543
tryst, 205722, 4, 0.853475
lurch, 204983, 4, 0.853191
quash, 204823, 3, 0.639847
sneer, 203583, 5, 1.065812
allay, 203474, 6, 1.278911
decry, 203238, 3, 0.639387
gusty, 202515, 6, 1.278352
leper, 200592, 4, 0.851483
lunge, 199129, 3, 0.638180
polyp, 197981, 5, 1.063066
refit, 197564, 4, 0.850287
slink, 196197, 4, 0.849743
droll, 196087, 5, 1.062123
endow, 195844, 3, 0.637201
joist, 194739, 5, 1.061448
fizzy, 194519, 6, 1.273605
offal, 194416, 3, 0.636771
staid, 194345, 5, 1.061250
pithy, 194285, 5, 1.061219
shirk, 194196, 4, 0.848940
exalt, 193526, 4, 0.848669
begat, 191296, 3, 0.635823
ripen, 191197, 7, 1.483516
brawn, 191036, 5, 1.059572
wring, 188579, 4, 0.846649
stilt, 188393, 4, 0.846572
clang, 187651, 5, 1.057832
humus, 186734, 2, 0.422942
frock, 185379, 4, 0.845319
wrest, 185267, 4, 0.845272
ashen, 184747, 3, 0.633791
snarl, 184639, 4, 0.845009
leggy, 182670, 4, 0.844179
amass, 181774, 5, 1.054748
iliac, 181298, 4, 0.843596
spiky, 181090, 5, 1.054384
sumac, 181045, 3, 0.632616
wordy, 180947, 3, 0.632585
jaunt, 180434, 6, 1.264840
louse, 178544, 4, 0.842415
scoff, 177728, 3, 0.631546
musky, 177529, 4, 0.841976
furor, 177433, 6, 1.262901
udder, 175766, 4, 0.841208
biome, 174268, 4, 0.840551
flume, 173970, 4, 0.840420
borax, 172497, 3, 0.629826
usurp, 171456, 5, 1.049131
scold, 170208, 3, 0.629060
croak, 169181, 4, 0.838285
abhor, 169167, 2, 0.419139
dopey, 169040, 4, 0.838221
tweet, 168757, 4, 0.838093
leery, 168700, 5, 1.047584
elfin, 168528, 5, 1.047487
jumpy, 168187, 5, 1.047294
testy, 167487, 4, 0.837518
minim, 165667, 5, 1.045858
clink, 164177, 6, 1.254000
bossy, 163576, 5, 1.044652
bicep, 162754, 4, 0.835340
dicey, 161963, 5, 1.043714
dowdy, 161797, 4, 0.834894
dilly, 161256, 7, 1.460620
bawdy, 160667, 5, 1.042954
joust, 160309, 4, 0.834195
weedy, 160228, 4, 0.834157
grope, 160148, 4, 0.834119
afoul, 159727, 3, 0.625440
rajah, 157089, 5, 1.040831
sulky, 156355, 6, 1.248469
droop, 156194, 4, 0.832235
flail, 155382, 5, 1.039804
ardor, 155258, 4, 0.831783
dross, 154345, 5, 1.039175
baler, 153800, 5, 1.038844
atone, 152901, 3, 0.622977
paler, 152772, 4, 0.830572
frisk, 152512, 6, 1.245667
loath, 151677, 3, 0.622525
exult, 151420, 5, 1.037384
extol, 149713, 4, 0.829060
knave, 149542, 6, 1.243462
croup, 149483, 3, 0.621709
ratty, 148678, 5, 1.035678
scree, 148396, 4, 0.828401
antic, 147936, 4, 0.828170
recut, 146984, 4, 0.827690
ovine, 146663, 4, 0.827527
untie, 146576, 4, 0.827483
annul, 146490, 4, 0.827439
lanky, 146488, 5, 1.034298
outdo, 146433, 4, 0.827410
mammy, 145805, 5, 1.033864
ennui, 145576, 3, 0.620231
purer, 145370, 5, 1.033586
bleat, 144793, 3, 0.619930
sprig, 143773, 5, 1.032562
ovate, 143727, 4, 0.826026
dally, 142954, 5, 1.032034
shorn, 142311, 4, 0.825293
amble, 141586, 3, 0.618687
sooth, 141125, 4, 0.824675
aider, 140957, 4, 0.824587
scram, 139774, 4, 0.823965
grimy, 139160, 5, 1.029551
loamy, 138014, 3, 0.617274
biddy, 137910, 4, 0.822977
crony, 137861, 5, 1.028688
teary, 137396, 2, 0.411351
sower, 137381, 6, 1.234041
satyr, 136838, 2, 0.411202
lithe, 135670, 3, 0.616331
cluck, 134048, 4, 0.820893
gaffe, 132748, 5, 1.025226
liken, 132264, 6, 1.229872
nosey, 132182, 4, 0.819869
toddy, 131875, 4, 0.819699
gaily, 131276, 4, 0.819367
tatty, 130077, 6, 1.228049
gazer, 129741, 7, 1.432394
junto, 128329, 3, 0.613287
undid, 126166, 4, 0.816483
betel, 126006, 3, 0.612294
unwed, 125824, 4, 0.816287
clued, 125391, 5, 1.020047
creak, 124122, 6, 1.222955
eclat, 123738, 3, 0.611310
abled, 122479, 3, 0.610757
wrung, 121159, 4, 0.813563
augur, 120764, 3, 0.609996
idyll, 120651, 4, 0.813261
beget, 119815, 5, 1.015953
wispy, 119494, 6, 1.218855
chafe, 118832, 5, 1.015215
nobly, 118764, 4, 0.812131
feign, 116753, 5, 1.013637
mealy, 116752, 5, 1.013636
boule, 116726, 4, 0.810893
shuck, 116293, 4, 0.810628
scowl, 115386, 3, 0.607552
belch, 115135, 5, 1.012393
afire, 113772, 5, 1.011334
gloat, 113594, 3, 0.606717
squib, 112968, 3, 0.606423
dunce, 112570, 4, 0.808313
drawl, 112289, 5, 1.010170
warty, 111349, 4, 0.807540
mucky, 111308, 4, 0.807514
vapid, 110502, 4, 0.807000
aglow, 110328, 3, 0.605166
trope, 109419, 5, 1.007880
catty, 107679, 7, 1.409055
skimp, 107336, 6, 1.207425
harpy, 107008, 4, 0.804734
singe, 106880, 5, 1.005813
plunk, 106835, 5, 1.005776
caput, 105633, 3, 0.602870
raspy, 105094, 4, 0.803467
ovoid, 105072, 5, 1.004316
imbue, 105068, 3, 0.602588
acrid, 104638, 5, 1.003953
matey, 104596, 2, 0.401567
belie, 103562, 3, 0.601830
slyly, 103507, 4, 0.802402
shied, 103457, 4, 0.802369
opine, 103450, 5, 1.002955
plait, 103227, 4, 0.802213
scald, 101839, 3, 0.600951
leant, 101406, 5, 1.001214
stank, 100733, 5, 1.000635
frill, 99652, 6, 1.199637
dryly, 96792, 4, 0.797741
corer, 96129, 4, 0.797266
gonad, 95676, 5, 0.996175
baste, 95369, 4, 0.796719
cower, 95006, 7, 1.393798
deign, 94806, 4, 0.796311
unlit, 94251, 4, 0.795907
wryly, 93928, 4, 0.795671
prude, 93351, 4, 0.795247
botch, 92410, 3, 0.595914
swill, 92032, 5, 0.992839
copse, 90567, 5, 0.991467
ruder, 89666, 6, 1.188737
pudgy, 89451, 6, 1.188492
dumpy, 88067, 4, 0.791266
beady, 87974, 4, 0.791195
tapir, 86809, 3, 0.592717
blurt, 86781, 4, 0.790268
frond, 86555, 5, 0.987614
impel, 86447, 4, 0.790006
hussy, 85775, 4, 0.789478
saner, 84491, 5, 0.985573
pried, 82841, 5, 0.983912
gruel, 82196, 4, 0.786604
goner, 80810, 6, 1.178195
bluer, 80668, 6, 1.178019
flunk, 79790, 5, 0.980767
spurn, 79323, 5, 0.980277
hovel, 76694, 5, 0.977471
stunk, 76458, 5, 0.977216
fetid, 75712, 3, 0.585842
moult, 75151, 4, 0.780630
elope, 74984, 5, 0.975604
sinew, 74869, 3, 0.585286
riper, 74056, 6, 1.169490
twixt, 73594, 4, 0.779247
preen, 73524, 5, 0.973981
surer, 73497, 4, 0.779160
woozy, 72439, 5, 0.972757
flout, 72396, 4, 0.778167
boozy, 71828, 5, 0.972062
kneed, 71162, 5, 0.971298
whelp, 70407, 4, 0.776340
pouty, 69818, 4, 0.775790
edify, 69341, 5, 0.969178
oaken, 69075, 4, 0.775092
wrack, 68820, 5, 0.968563
briny, 66915, 5, 0.966281
cagey, 66504, 5, 0.965782
dully, 66436, 5, 0.965699
chide, 66368, 4, 0.772493
gassy, 63283, 6, 1.154132
bused, 62772, 3, 0.576675
poesy, 62166, 4, 0.768278
gayer, 62075, 8, 1.536369
cabby, 61542, 4, 0.767632
odder, 60826, 4, 0.766884
humph, 60767, 5, 0.958528
gnash, 60339, 4, 0.766371
shush, 60031, 4, 0.766045
foist, 55908, 6, 1.142308
mangy, 55682, 5, 0.951604
debar, 52384, 5, 0.946826
coyly, 52174, 4, 0.757211
tepee, 52048, 5, 0.946325
slosh, 51634, 3, 0.567423
blare, 49365, 6, 1.130672
rearm, 45604, 4, 0.748924
demur, 45556, 3, 0.561645
aping, 42534, 3, 0.558528
pulpy, 41088, 4, 0.742627
slunk, 40167, 6, 1.111908
daunt, 38855, 7, 1.293768
ninny, 38726, 6, 1.108648
parer, 38034, 5, 0.922539
retch, 37821, 3, 0.553274
qualm, 34744, 3, 0.549539
outgo, 34007, 5, 0.914339
waxen, 31767, 5, 0.909418
gawky, 31136, 7, 1.271170
eying, 31044, 6, 1.089320
befit, 31021, 3, 0.544628
abase, 29383, 4, 0.723078
gayly, 29264, 5, 0.903560
thrum, 28106, 3, 0.540424
cavil, 27985, 3, 0.540241
eking, 26695, 7, 1.255927
skulk, 24018, 5, 0.889765
elide, 23795, 6, 1.066948
icily, 21127, 5, 0.881032
unfed, 20266, 5, 0.878236
snaky, 18580, 5, 0.872455
vaunt, 17134, 8, 1.387410
elate, 16161, 4, 0.690664
wooer, 10000, 4, 0.666667
